0.48616815820254067,0.536544452432303,0.7564122493393441,7.480679211278456e-05,8.760786718647335e-05
0.5519952125778637,0.4605799185238438,0.0034198663143168028,0.361390752848677,0.4830067447373847
0.3014715882816963,0.8154804696860772,0.004818902533810042,3.0954534667359136e-05,0.00011111241691942962
0.5536272883061775,0.803498682003355,0.03528680242499612,0.41633505188323944,0.0797968779547623
0.7200990125941844,0.33045770428948,0.7559459039328463,0.7110910097713147,0.10383562199983119
0.3303049261485733,0.9197220225257609,0.0034198663143168028,0.17583551448156312,0.19614439913289577
0.4497184669368659,0.8765875868679607,0.002642623970153894,0.029128217121984944,0.028984314986607747
0.4937845116013383,0.35262401150251627,0.004818902533810042,7.22272475571713e-05,0.00013461696665238588
0.3441775698392406,0.5373831775700935,0.005285247940307788,0.34350591059642505,0.48022893431439895
0.6224464815167424,0.5618260244428469,0.7547023161821856,0.4701615482770361,0.10736130445977464
0.18913037564943014,0.9245147375988497,0.0031089693766516405,5.674998022349174e-05,0.00020619900447547992
0.3452656203247831,0.6739755571531273,0.7561013524016789,5.674998022349174e-05,0.00013141180077971002
0.44074205043114,0.4362568895279176,0.7548577646510182,8.168557759441993e-05,5.1282653962813665e-05
0.6520958572477763,0.2960699736400671,0.7547023161821856,6.276891751992267e-05,7.906075819267107e-05
0.4668552620841607,0.596333572969087,0.0032644178454842208,0.5551145489752329,0.7092914553483001
0.4146288387781193,0.8454349388928829,0.004352557127312295,3.4393927408176805e-05,0.00018269445474252365
0.46195903489921936,0.687275341480949,0.0034198663143168028,0.2514161699610316,0.23022599624568238
0.42877349509017226,0.5160555954948478,0.005440696409140371,0.26371199900945486,0.03709338464447765
0.46903136305524573,0.8310567936736162,0.7564122493393441,5.5890132038287315e-05,0.00012713824628280887
0.6863694475423661,0.613587347232207,0.7543914192445205,0.12372871445817527,0.11516054141661922
0.5601555912194326,0.41588785046728965,0.757189491683507,0.68099632328916,0.05051234576474723
0.5715801213176293,0.48334531512101614,0.04601274677444427,0.00010060223766891716,4.8077488090137806e-05
0.1488725076843566,0.9041456985382219,0.005285247940307788,5.674998022349174e-05,0.00010683886242252847
0.776677637842396,0.514977234603403,0.755324110057516,0.6689584486962981,0.08962605329763491
0.5033049533498355,0.8070932183081716,0.7575003886211721,7.22272475571713e-05,7.906075819267107e-05
0.25250931643228247,0.8226695422957105,0.005285247940307788,0.24591314157572336,0.2700768919292855
0.2647498843946359,0.8298586149053438,0.004197108658479713,4.0412864704607754e-05,8.760786718647335e-05
0.3352011533335147,0.8610112628804218,0.004197108658479713,0.05562013970813312,0.06209367845134932
0.35669015042297963,0.7999041456985382,0.755635006995181,3.0954534667359136e-05,0.0001431640756461881
0.4761036912112722,0.8598130841121495,0.0031089693766516405,3.4393927408176805e-05,0.00013034341215548473
0.33384109022658653,0.6120297148334531,0.00466345406497746,1.5477267333679564e-05,0.00011111241691942962
0.21932377662323535,0.7867241792475438,0.003886211720814549,6.620831026074036e-05,9.936014205295147e-05
0.522889862089601,0.9041456985382219,0.034975905487330955,0.09346205833897966,0.086207209700114
0.420069091205832,0.6085549964054638,0.00466345406497746,4.729165018624311e-05,0.00010683886242252847
0.3069118407094089,0.5316319194823869,0.005129799471475206,5.5890132038287315e-05,6.30349288292918e-05
0.08541196311508853,0.6534867002156721,0.005751593346805532,4.385225744542544e-05,0.0001185911372890066
0.21551559992383648,0.6649892163910855,0.005129799471475206,0.36182067694127923,0.42253594860623356
0.3444495824606262,0.514977234603403,0.7576558370900047,0.5367997826303786,0.18919987307543143
0.3392813426542992,0.9137311286843997,0.7550132131198508,2.4935597370928186e-05,0.00013034341215548473
0.48616815820254067,0.7316079559070214,0.7576558370900047,0.28821767228778084,0.2841796217690592
0.5432908086935234,0.25389408099688476,0.7573449401523396,0.0030601996911425317,0.0033269621758375365
0.34825775916002505,0.6255691349149293,0.004197108658479713,0.3812532459268991,0.4065101192428543
0.6115659766613172,0.46297627606038827,0.7554795585263486,9.114390763166854e-05,5.982976295661595e-05
0.28623888148410087,0.8670021567217829,0.004818902533810042,9.458330037248622e-06,0.00017414734574872139
