0.0,0.9661383285302593,0.0,1.0,0.19879999999999998,0.9052631578947369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.05458672995562894,0.0,0.0,0.57,1.0,0.9473684210526315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.49927953890489907,0.0,1.0,0.21559999999999999,0.8210526315789474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2596223299969044,0.0,0.2857142857142857,0.9046,1.0,0.6105263157894737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3789082654008874,0.0,0.7142857142857143,0.9478,1.0,0.631578947368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4953170028818443,0.0,1.0,0.23870000000000002,0.49473684210526314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.00670725415333815,0.08033141210374639,0.14285714285714285,0.9998,0.9973000000000001,0.4631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.2010086455331412,0.0,1.0,0.5855,0.7684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.481787225260551,0.0,0.7142857142857143,0.9227,1.0,0.5894736842105263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24703332989371585,0.0,0.4285714285714285,0.927,1.0,0.5894736842105263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4026416262511609,0.0,0.7142857142857143,0.9297,1.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.05272933649778145,0.0,0.0,0.4672,1.0,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.7222622478386167,0.0,1.0,0.2157,0.5157894736842106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.03529047569910226,0.003962536023054755,0.0,0.7709999999999999,0.9995999999999999,0.021052631578947368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0037147869156949746,0.5886167146974063,0.0,0.9986,0.38079999999999997,0.5157894736842106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.21287792797440924,0.0,0.4285714285714285,0.965,1.0,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.04756991022598288,0.0,0.0,0.608,1.0,0.042105263157894736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07656588587349086,0.0,0.0,0.4539,1.0,0.968421052631579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0134145083066763,0.23991354466858789,0.14285714285714285,0.9992,0.9787,0.7473684210526316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2493034774533072,0.0,0.4285714285714285,0.9342,1.0,0.8736842105263158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5137756681457022,0.0,0.7142857142857143,0.9147,1.0,0.6736842105263158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24404086265607264,0.0,0.4285714285714285,0.9246,1.0,0.3894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3714786915694975,0.0,0.4285714285714285,0.8487,1.0,0.6105263157894737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.6419308357348703,0.0,1.0,0.1751,0.5473684210526316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.2533278299453101,0.0,0.4285714285714285,0.9129,1.0,0.5894736842105263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4439170364255495,0.0,0.2857142857142857,0.6785,1.0,0.35789473684210527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.05386441027757713,0.0,0.0,0.5525,1.0,0.3368421052631579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.040140336394592926,0.0,0.0,0.6901999999999999,1.0,0.031578947368421054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.02641626251160871,0.01440922190201729,0.0,0.8306999999999999,0.9945999999999999,0.9578947368421052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.37849551129914355,0.0,0.7142857142857143,0.9470000000000001,1.0,0.6631578947368421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.07470849241564338,0.0,0.0,0.6343,1.0,0.1368421052631579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.03756062325869364,0.0,0.0,0.6962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.18501702610669693,0.0,0.2857142857142857,0.9273,1.0,0.7052631578947368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06201630378701888,0.0,0.0,0.47450000000000003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.45578371685068625,0.0,0.4285714285714285,0.8581,1.0,0.49473684210526314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3004849860695491,0.0,0.2857142857142857,0.8521,1.0,0.7368421052631579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.056856877515220304,0.0,0.0,0.44920000000000004,1.0,0.12631578947368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06129398410896709,0.0,0.0,0.4448,1.0,0.25263157894736843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.03756062325869364,0.0,0.0,0.6567000000000001,1.0,0.16842105263157894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4569187906304819,0.0,0.5714285714285714,0.8741,1.0,0.6631578947368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7838200392116397,0.0,0.857142857142857,0.8787,1.0,0.49473684210526314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2068929934991229,0.0,0.4285714285714285,0.9439,1.0,0.6631578947368421,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.6109510086455331,0.0,1.0,0.2076,0.3894736842105263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1318749355071716,0.0,0.2857142857142857,0.9698,1.0,0.7263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.040140336394592926,0.0,0.0,0.6353,1.0,0.14736842105263157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.44205964296770206,0.0,0.4285714285714285,0.8632,1.0,0.7052631578947368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.33391806831080384,0.0,0.4285714285714285,0.8733,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.15973583737488392,0.0,0.2857142857142857,0.9556999999999999,1.0,0.42105263157894735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.04344236920854401,0.0,0.0,0.5739,1.0,0.25263157894736843,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2195851821277474,0.0,0.4285714285714285,0.9439,1.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03900526261479723,0.0,0.0,0.6007,1.0,0.2736842105263158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.050871943039933955,0.0,0.0,0.4858,1.0,0.21052631578947367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
